province,city,new_customer_count,orders,order_value,major_city,
Florida,Niceville,7,8,937.79,,
California,Idyllwild-Pine Cove,4,8,937.75,,
Oregon,McMinnville,5,8,933.79,,
Virginia,Lexington,3,8,933.48,,
Texas,Huntington,1,8,932.25,,
South Carolina,Fort Mill,8,8,909.41,,
Colorado,Erie,7,8,887.91,,
New York,Woodstock,7,8,887.14,,
Pennsylvania,Allentown,6,8,873.91,,
Oregon,Astoria,6,8,873.01,,
Iowa,Fairfield,4,8,869.33,,
Texas,Fischer,1,8,859.01,,
California,culver city,3,8,855.07,LA,
Massachusetts,Plymouth,6,8,838.16,,
New York,Troy,8,8,829,,
Maine,Waterville,5,8,817.47,,
Washington,Lakebay,3,8,808.92,,
Illinois,Berwyn,4,8,794.23,CHI,
Tennessee,Maryville,4,8,784.88,,
California,Point Reyes Station,5,8,775.85,SF,
Oregon,Wilsonville,4,8,775.12,,
Colorado,denver,6,8,711.15,,
California,Santa Maria,5,8,697.44,,
New Jersey,Point Pleasant,6,8,659.06,NYC,
Florida,Riverview,2,8,652.33,,
Utah,Vineyard,4,8,618.55,,
Connecticut,Windsor,3,8,618.09,,
California,Lawndale,1,8,522.01,LA,
California,santa cruz,5,8,478.4,SF,
Minnesota,Mankato,5,8,459.94,,
Pennsylvania,Aspinwall,2,8,306.42,,
Ohio,Canfield,4,7,2497.73,,
California,Newcastle,5,7,2388.98,SF,
Texas,Bacliff,2,7,1736.9,,
California,San Bernardino,3,7,1724.16,,
New South Wales,Bondi Beach,5,7,1705.52,,
Colorado,Lone Tree,6,7,1653.64,,
Georgia,Augusta,4,7,1634.22,,
Iowa,New Sharon,2,7,1616,,
New Jersey,Liberty,1,7,1610,NYC,
California,Fallbrook,6,7,1600.59,LA,
New York,East Northport,3,7,1582.25,NYC,
California,Rancho Mirage,3,7,1551.63,,
New Jersey,Marlboro,3,7,1543.2,NYC,
California,SALIDA,1,7,1539.85,SF,
New Jersey,Short Hills,6,7,1515.39,NYC,
Ohio,Solon,3,7,1458.03,,
Idaho,Hailey,6,7,1442.24,,
Indiana,Crown Point,5,7,1436.23,,
Georgia,Woodstock,5,7,1430.7,,
Massachusetts,Newburyport,4,7,1402.07,,
North Carolina,Matthews,5,7,1392.44,,
New York,Mamaroneck,5,7,1391.94,NYC,
Pennsylvania,Collegeville,3,7,1381.93,,
New Jersey,Beach Haven,3,7,1357.97,,
Maryland,Clarksville,6,7,1342.8,,
Washington,North Bend,5,7,1341.97,,
Montana,Billings,7,7,1337.2,,
Connecticut,Weston,5,7,1329.98,,
North Carolina,Fayetteville,6,7,1318.79,,
Auckland,Waiheke Island,2,7,1308.15,,
California,San diego,5,7,1296.19,,
Maryland,College Park,5,7,1291.14,,
Missouri,University City,6,7,1250.5,,
Arizona,Paradise Valley,5,7,1248.6,,
Pennsylvania,Easton,5,7,1248.58,,
Oklahoma,Goldsby,4,7,1241.08,,
California,Los Osos,4,7,1229.31,,
New York,Liverpool,1,7,1229.3,,
Georgia,Acworth,4,7,1228.08,,
Texas,Flower Mound,5,7,1223.23,,
Georgia,Norcross,2,7,1222.93,,
California,Lancaster,7,7,1215.1,LA,
Florida,Sunny Isles Beach,6,7,1198.14,,
Ohio,Minford,1,7,1191.61,,
Utah,Farmington,4,7,1189.79,,
Alabama,Vestavia Hills,4,7,1186.73,,
Pennsylvania,Mount Joy,4,7,1178.22,,
California,Murrieta,6,7,1172.62,LA,
Utah,American Fork,5,7,1163.17,,
California,Clayton,2,7,1160.7,SF,
Rhode Island,Charlestown,5,7,1157.13,,
New York,Woodbury,4,7,1147.46,NYC,
West Virginia,Shepherdstown,4,7,1126.11,,
Hawaii,haiku,2,7,1114.4,,
Texas,Southlake,4,7,1105.61,,
Washington,Goldendale,1,7,1093.49,,
California,McKinleyville,4,7,1079.69,,
California,Costa mesa,4,7,1078.05,LA,
Ohio,Hudson,5,7,1076.44,,
Georgia,Sandy Springs,5,7,1073.81,,
Massachusetts,Needham,6,7,1061.5,,
Illinois,Northfield,4,7,1059.95,CHI,
New York,Water Mill,6,7,1059.4,NYC,
Michigan,Pinckney,2,7,1046.45,,
New York,Accord,6,7,1043.23,NYC,
California,san francisco,4,7,1027.79,SF,
Massachusetts,Essex,4,7,1001.49,,
California,Los Altos Hills,6,7,991.31,SF,
New York,Ontario,3,7,990.93,,
Oregon,Clackamas,4,7,989.75,,
Washington,Lake Stevens,4,7,983.17,,
New Mexico,Las Cruces,5,7,981.81,,
Illinois,Mount Carmel,2,7,973.12,,
Wisconsin,Brookfield,5,7,967.99,,
Illinois,Elk Grove Village,4,7,964.81,CHI,
Nevada,Incline Village,5,7,961.74,,
California,san diego,5,7,960.78,,
Texas,Sugar Land,5,7,960.73,,
California,Chino,7,7,955.04,LA,
Florida,Pompano Beach,4,7,952.82,,
Oregon,Coquille,3,7,952.45,,
California,Atherton,3,7,950.11,SF,
Texas,Manor,5,7,948.25,,
California,Diamond Bar,5,7,947.97,LA,
Wisconsin,Superior,3,7,932.47,,
Virginia,Springfield,6,7,915.46,,
Michigan,Williamsburg,2,7,913.59,,
Oregon,Redmond,5,7,911.28,,
New Jersey,Riverdale,2,7,907.42,NYC,
Maryland,Ellicott City,5,7,901.42,,
California,Rancho Santa Margarita,5,7,898.34,LA,
New Jersey,Red Bank,6,7,898.08,NYC,
California,Fontana,4,7,882.45,LA,
Massachusetts,Ipswich,6,7,880.61,,
Massachusetts,BOSTON,5,7,879.41,,
Kansas,Kansas City,4,7,871.63,,
New Jersey,Mountainside,2,7,869.95,NYC,
Alabama,Irondale,3,7,863.11,,
Florida,Parkland,3,7,858.3,,
New Jersey,Garwood,3,7,857.76,NYC,
Arizona,Queen Creek,3,7,856.65,,
Florida,Lake Worth,5,7,853.34,,
California,Buena Park,5,7,847.47,LA,
Colorado,Crested Butte,5,7,846,,
Connecticut,Chester,3,7,834.11,,
Illinois,Geneva,6,7,833.17,CHI,
California,La Mirada,7,7,832.4,LA,
California,Whittier,5,7,831.18,LA,
Massachusetts,Roslindale,5,7,829.24,,
California,Cambria,3,7,824.19,,
South Dakota,Rapid City,2,7,823.26,,
North Carolina,Fletcher,3,7,813.61,,
Idaho,Coeur d'Alene,5,7,812.71,,
Florida,Ormond Beach,6,7,810.04,,
Georgia,Newnan,6,7,808.32,,
New York,Goshen,3,7,805.06,NYC,
Ohio,Rocky River,5,7,804.03,,
Oregon,Junction City,1,7,803.18,,
Hawaii,Mililani,6,7,802.4,,
California,West Sacramento,4,7,802.1,SF,
New Mexico,Taos,5,7,799.41,,
Pennsylvania,Canonsburg,4,7,796.33,,
California,Carson,6,7,792.26,LA,
California,Winchester,4,7,780.9,LA,
North Carolina,Hickory,4,7,774.29,,
California,ojai,4,7,769.72,LA,
Arizona,Goodyear,3,7,769.25,,
Massachusetts,Cohasset,3,7,766.08,,
Hawaii,Kapolei,3,7,762.52,,
New York,Hamburg,5,7,761.43,,
Michigan,Clarkston,5,7,758.96,,
Arizona,Maricopa,5,7,749.46,,
Illinois,Buffalo Grove,4,7,745.32,CHI,
Minnesota,Stillwater,6,7,736.09,,
Texas,Lubbock,5,7,735.1,,
New York,Delmar,4,7,727.56,,
California,Tujunga,4,7,726.24,LA,
Illinois,Mount Prospect,5,7,704.85,CHI,
Louisiana,Kenner,4,7,695.04,,
California,Albany,6,7,692.54,,
Oregon,Grants Pass,6,7,691.33,,
Pennsylvania,Coatesville,5,7,669.93,,
North Carolina,Black Mountain,4,7,651.46,,
Utah,Logan,6,7,633.54,,
Utah,Murray,6,7,631.94,,
California,Orangevale,5,7,631.31,,
Florida,Punta Gorda,4,7,629.9,,
Pennsylvania,Norristown,5,7,625.42,,
Connecticut,Manchester,2,7,615.22,,
Vermont,Colchester,5,7,598.85,,
